Prospect_ID,Campaign_ID,Company,Job_Title,Score,Source,Lead_Status
18136998,2005,HeidieX,Procurement Manager,61,Twitter,Closed
18930902,2004,Regalchain,Procurement Manager,73,Twitter,Contacting
18566712,2001,Myxable Co.,Senior Director of B2B Marketing,65,Email,Contacting
18828039,2004,Brock Tech,VP of Daily Operations,58,LinkedIn,Contacting
18912467,2004,Myxable Co.,Procurement Manager,61,Facebook,Open
18713530,2019,WestLand's Incorporated,Data Scientist,47,LinkedIn,Open
18500318,2005,Myxable Co.,Head of Learning and Development,51,Facebook,Contacting
18733933,2001,Circuit City,VP of Daily Operations,94,Website,Contacting
18386994,2004,Bryxham,Head of Learning and Development,43,Facebook,Open
18965862,2005,WestLand's Incorporated,Manager of Business Development,54,Website,Open
18522484,2009,Regalchain,Director of Marketing,61,Twitter,Contacting
18918159,2016,WestLand's Incorporated,Senior Director of B2B Marketing,50,Email,Closed
18644810,2019,Gooyer,Manager of Business Development,63,Email,Closed
18310508,2000,HeidieX,Director of Marketing,79,Facebook,Qualified
18486299,2001,Bryxham,VP of Daily Operations,67,Instagram,Closed
18795152,2001,Myxable Co.,President,72,Email,Open
18724081,2019,Bryxham,Head of Learning and Development,76,Twitter,Closed
18617556,2016,Bryxham,Chief of Digital Marketing,57,LinkedIn,Qualified
18699166,2019,Polymeris,Manager of Business Development,77,LinkedIn,Contacting
18599622,2000,Regalchain,Director of Marketing,78,Webinar,Qualified
18665523,2000,Myxable Co.,Chief of Digital Marketing,62,LinkedIn,Open
18354826,2009,Brock Tech,Head of Learning and Development,58,Instagram,Open
18718921,2005,Marxel,Head of Learning and Development,92,Instagram,Contacting
18623162,2001,Gooyer,Manager of Business Development,80,Facebook,Qualified
18666479,2005,Brock Tech,CEO,74,Twitter,Open
18610774,2009,Gooyer,VP of Business,37,Webinar,Contacting
18229897,2019,WestLand's Incorporated,Manager of Business Development,93,Twitter,Open
18825759,2005,Circuit City,Head of Human Resources,92,Facebook,Contacting
18872456,2005,Lexinton Rig Inc,President,71,Email,Open
18777420,2019,Lexinton Rig Inc,Data Scientist,74,Facebook,Closed
18856007,2004,Bryxham,Director of Marketing,75,Facebook,Contacting
18645464,2016,Regalchain,Manager of Business Development,91,Twitter,Qualified
18221566,2019,Polymeris,Data Scientist,73,Webinar,Qualified
18474051,2001,HeidieX,Manager of Business Development,70,Website,Contacting
18751238,2019,Myxable Co.,Director of Marketing,75,Facebook,Open
18938220,2000,Myxable Co.,Senior Director of B2B Marketing,53,Facebook,Open
18781887,2016,Gooyer,VP of Business,77,Website,Qualified
18371041,2005,Bryxham,Senior Director of B2B Marketing,45,Email,Closed
18276776,2016,Landon's  ,Director of Marketing,84,Twitter,Open
18893664,2000,Lexinton Rig Inc,CEO,79,Email,Contacting
18710021,2000,WestLand's Incorporated,Procurement Manager,76,Website,Contacting
18335967,2000,Lexinton Rig Inc,Chief of Digital Marketing,54,Webinar,Contacting
18669263,2000,WestLand's Incorporated,Chief of Digital Marketing,80,Facebook,Contacting
18491956,2001,Myxable Co.,Contingent Worker,88,Webinar,Closed
18848641,2001,HeidieX,Head of Human Resources,69,Email,Closed
18842224,2016,Bryxham,VP of Daily Operations,95,Email,Qualified
18976616,2019,WestLand's Incorporated,CEO,75,Website,Open
18219489,2000,Marxel,Financial Analyst,69,Webinar,Closed
18672824,2000,Landon's  ,Data Scientist,59,Facebook,Qualified
18629067,2005,Myxable Co.,Data Scientist,44,Instagram,Qualified
18578093,2016,Lexinton Rig Inc,Financial Analyst,82,Webinar,Contacting
18239642,2000,WestLand's Incorporated,President,86,Twitter,Open
18380814,2016,WestLand's Incorporated,Financial Analyst,83,Email,Closed
18230147,2019,Myxable Co.,Business Analyst,89,Facebook,Qualified
18166345,2001,Lexinton Rig Inc,Contingent Worker,57,Webinar,Closed
18262537,2001,WestLand's Incorporated,Manager of Business Development,95,Twitter,Contacting
18346106,2000,WestLand's Incorporated,Business Analyst,58,Facebook,Open
18168173,2001,Polymeris,Head of Learning and Development,40,Facebook,Open
18355468,2005,Gooyer,Financial Analyst,94,Email,Open
19004087,2005,Landon's  ,Contingent Worker,62,Website,Closed
18779762,2000,Gooyer,Financial Analyst,91,Webinar,Contacting
18686635,2019,Bryxham,Senior Director of B2B Marketing,46,Webinar,Qualified
18490756,2016,Brock Tech,Head of Learning and Development,37,LinkedIn,Qualified
18617062,2000,WestLand's Incorporated,Contingent Worker,84,Website,Closed
18531471,2005,Gooyer,Data Scientist,79,Facebook,Open
18271594,2004,Brock Tech,Head of Learning and Development,71,Twitter,Contacting
18905117,2019,Landon's  ,Procurement Manager,89,Instagram,Qualified
18131757,2019,HeidieX,Senior Director of B2B Marketing,57,Webinar,Open
18578428,2009,Lexinton Rig Inc,Chief of Digital Marketing,93,LinkedIn,Closed
18767812,2009,HeidieX,Director of Marketing,54,Facebook,Open
18657546,2009,Lexinton Rig Inc,Manager of Business Development,53,Facebook,Open
18396896,2004,Myxable Co.,CEO,77,Website,Open
18933643,2000,Lexinton Rig Inc,Data Scientist,62,Email,Open
18929964,2005,Brock Tech,Data Scientist,39,LinkedIn,Open
18997326,2013,Brock Tech,CEO,73,Instagram,Contacting
18250885,2016,WestLand's Incorporated,Data Scientist,91,Instagram,Open
18794969,2005,Bryxham,Procurement Manager,39,Email,Contacting
18346118,2000,Marxel,Head of Human Resources,58,Email,Contacting
18550070,2005,Circuit City,Manager of Business Development,46,Email,Qualified
18918138,2009,WestLand's Incorporated,Director of Marketing,58,Facebook,Closed
18295600,2004,Brock Tech,VP of Business,39,LinkedIn,Closed
18661649,2001,Landon's  ,Senior Director of B2B Marketing,72,Instagram,Open
18580249,2009,Gooyer,Financial Analyst,43,Instagram,Open
18832013,2005,WestLand's Incorporated,Head of Learning and Development,62,Instagram,Open
18949374,2005,Myxable Co.,President,43,LinkedIn,Contacting
18356148,2004,WestLand's Incorporated,Chief of Digital Marketing,50,LinkedIn,Contacting
18554447,2000,Lexinton Rig Inc,Head of Learning and Development,61,Twitter,Closed
18682790,2019,Marxel,Head of Human Resources,67,Facebook,Qualified
18428564,2009,Circuit City,Financial Analyst,46,Website,Qualified
18374774,2000,Gooyer,CEO,57,Facebook,Closed
18856695,2005,WestLand's Incorporated,Financial Analyst,45,Email,Closed
18792488,2000,Landon's  ,CEO,38,Email,Contacting
18757867,2000,Bryxham,VP of Business,68,Twitter,Closed
18230418,2001,Marxel,VP of Daily Operations,37,Instagram,Open
18468790,2000,Regalchain,VP of Daily Operations,61,Webinar,Contacting
18168696,2019,Polymeris,Head of Learning and Development,78,Webinar,Closed
18775357,2016,Bryxham,Business Analyst,51,Website,Qualified
18482624,2019,Marxel,Head of Human Resources,88,Email,Qualified
18428067,2009,Polymeris,Data Scientist,48,Instagram,Contacting
18311987,2019,Regalchain,VP of Business,44,Email,Closed
18517355,2005,HeidieX,Procurement Manager,74,Email,Contacting
18324628,2004,Lexinton Rig Inc,Head of Learning and Development,94,Webinar,Closed
18327637,2009,Circuit City,Data Scientist,41,Twitter,Closed
18489310,2009,Polymeris,Contingent Worker,98,Webinar,Open
19006455,2019,Landon's  ,Manager of Business Development,94,Email,Qualified
18981414,2019,Marxel,Director of Marketing,48,Email,Qualified
18876432,2004,Landon's  ,Director of Marketing,72,Facebook,Contacting
18669276,2019,HeidieX,Head of Learning and Development,76,Twitter,Qualified
18382194,2019,WestLand's Incorporated,Manager of Business Development,96,Facebook,Qualified
18328711,2004,Regalchain,Senior Director of B2B Marketing,87,Email,Open
18800517,2019,Bryxham,CEO,67,Instagram,Closed
18842013,2013,Polymeris,Chief of Digital Marketing,61,Instagram,Contacting
18688847,2019,Circuit City,VP of Daily Operations,75,Website,Qualified
18743781,2009,Landon's  ,CEO,43,Email,Contacting
18819839,2016,Circuit City,Head of Human Resources,44,Instagram,Qualified
18624486,2009,Circuit City,VP of Daily Operations,61,LinkedIn,Qualified
18268453,2005,Circuit City,Data Scientist,77,Facebook,Closed
18830394,2005,Circuit City,Chief of Digital Marketing,45,Website,Contacting
18289445,2013,Brock Tech,Manager of Business Development,59,Email,Contacting
18358409,2009,Polymeris,Head of Learning and Development,49,LinkedIn,Contacting
18937056,2013,Landon's  ,Director of Marketing,46,LinkedIn,Contacting
19009592,2000,Brock Tech,Director of Marketing,71,Website,Closed
18277188,2009,Myxable Co.,Procurement Manager,89,LinkedIn,Qualified
18569428,2019,Regalchain,Procurement Manager,70,Webinar,Closed
18272322,2019,Marxel,Senior Director of B2B Marketing,41,Twitter,Qualified
18148045,2001,HeidieX,Chief of Digital Marketing,57,Facebook,Closed
18954030,2004,WestLand's Incorporated,Senior Director of B2B Marketing,60,Email,Qualified
18997537,2004,Polymeris,Head of Human Resources,41,Instagram,Qualified
18422686,2016,Marxel,Contingent Worker,57,LinkedIn,Closed
18952246,2013,Myxable Co.,Data Scientist,86,LinkedIn,Closed
18664296,2005,Landon's  ,Financial Analyst,63,Email,Open
18380106,2019,Polymeris,Head of Human Resources,59,Facebook,Open
18365718,2016,Regalchain,Business Analyst,94,LinkedIn,Qualified
18813657,2019,Landon's  ,Business Analyst,81,Website,Closed
18939640,2019,WestLand's Incorporated,VP of Daily Operations,55,Instagram,Open
18356900,2016,Circuit City,Financial Analyst,65,Email,Contacting
18822680,2016,Marxel,CEO,58,LinkedIn,Qualified
18670646,2016,Landon's  ,Manager of Business Development,36,Website,Contacting
18553431,2009,Lexinton Rig Inc,VP of Business,54,Webinar,Contacting
18831162,2000,Circuit City,VP of Business,58,Email,Open
18496165,2001,Polymeris,Head of Learning and Development,63,Email,Contacting
18236431,2004,Marxel,Head of Learning and Development,82,LinkedIn,Contacting
18783649,2013,WestLand's Incorporated,Head of Human Resources,80,Email,Qualified
18752580,2016,Landon's  ,VP of Daily Operations,51,LinkedIn,Closed
18842290,2000,Marxel,Financial Analyst,84,Facebook,Qualified
18627904,2001,Gooyer,Head of Learning and Development,98,Webinar,Contacting
18887724,2016,Bryxham,Senior Director of B2B Marketing,77,Webinar,Qualified
18744105,2001,Landon's  ,VP of Business,94,Twitter,Open
18441749,2019,Polymeris,Director of Marketing,50,Website,Open
18691436,2009,Lexinton Rig Inc,Senior Director of B2B Marketing,89,LinkedIn,Closed
18275495,2000,Marxel,President,97,Email,Qualified
18706582,2001,WestLand's Incorporated,Data Scientist,46,Twitter,Qualified
18891007,2000,Polymeris,VP of Business,51,Instagram,Qualified
18970498,2016,Landon's  ,VP of Daily Operations,47,Email,Contacting
18777516,2009,Landon's  ,Financial Analyst,43,Email,Open
18670565,2005,Brock Tech,VP of Daily Operations,87,Website,Qualified
18132901,2019,Regalchain,Data Scientist,94,LinkedIn,Qualified
18603802,2005,Gooyer,VP of Daily Operations,82,Facebook,Closed
18236378,2004,Brock Tech,VP of Business,81,Twitter,Contacting
18559193,2019,Circuit City,Data Scientist,79,Webinar,Closed
18270099,2013,Gooyer,Contingent Worker,81,Webinar,Contacting
18517334,2019,Bryxham,Senior Director of B2B Marketing,86,Email,Closed
18692247,2013,Lexinton Rig Inc,Financial Analyst,96,Instagram,Contacting
18872161,2013,Marxel,VP of Daily Operations,61,Email,Open
18280109,2016,Bryxham,Data Scientist,47,Email,Qualified
18677697,2009,HeidieX,Senior Director of B2B Marketing,45,Email,Qualified
18497882,2013,Regalchain,CEO,83,LinkedIn,Open
18836115,2009,Circuit City,Manager of Business Development,56,Twitter,Closed
18485277,2019,Lexinton Rig Inc,Contingent Worker,97,Twitter,Qualified
18914993,2000,HeidieX,Data Scientist,51,LinkedIn,Closed
18883584,2016,Brock Tech,Financial Analyst,86,Website,Contacting
18730522,2019,Landon's  ,Data Scientist,85,Instagram,Contacting
18811277,2009,Lexinton Rig Inc,President,48,Webinar,Open
18443919,2009,Myxable Co.,Procurement Manager,90,Facebook,Contacting
18935243,2016,Regalchain,Director of Marketing,80,Webinar,Qualified
18970588,2009,Marxel,VP of Daily Operations,94,Facebook,Open
18745704,2019,Brock Tech,Head of Learning and Development,41,Facebook,Open
18267302,2005,HeidieX,Business Analyst,67,LinkedIn,Open
18591003,2004,Myxable Co.,VP of Business,52,LinkedIn,Qualified
18360253,2005,Marxel,Head of Human Resources,98,Facebook,Qualified
18523150,2000,Circuit City,VP of Daily Operations,39,Webinar,Open
18778579,2000,Myxable Co.,President,90,Webinar,Contacting
18435530,2004,WestLand's Incorporated,Procurement Manager,97,Website,Closed
18213483,2004,Circuit City,Data Scientist,49,Twitter,Closed
18733636,2001,Gooyer,Data Scientist,87,Twitter,Qualified
18229932,2013,Brock Tech,Head of Human Resources,96,Facebook,Open
18985426,2000,Gooyer,Senior Director of B2B Marketing,77,Email,Open
18144536,2004,Bryxham,VP of Daily Operations,68,Twitter,Closed
18662022,2019,WestLand's Incorporated,Business Analyst,88,Twitter,Contacting
18748612,2013,WestLand's Incorporated,Chief of Digital Marketing,66,Twitter,Closed
18674688,2009,Landon's  ,Head of Human Resources,67,LinkedIn,Qualified
18163700,2019,WestLand's Incorporated,Senior Director of B2B Marketing,87,Twitter,Contacting
18945440,2009,Brock Tech,Data Scientist,51,Email,Contacting
18321121,2016,Polymeris,Procurement Manager,78,Instagram,Closed
18995982,2001,Bryxham,Senior Director of B2B Marketing,89,Instagram,Closed
18663407,2005,Lexinton Rig Inc,CEO,62,Facebook,Qualified
18165692,2013,Gooyer,Chief of Digital Marketing,39,Email,Contacting
18620439,2009,Regalchain,Business Analyst,95,Webinar,Open
18943996,2004,WestLand's Incorporated,Financial Analyst,65,Twitter,Qualified
18242999,2000,Marxel,Director of Marketing,53,Instagram,Closed
18954128,2019,Polymeris,Chief of Digital Marketing,75,Email,Qualified
18436980,2009,Gooyer,VP of Business,71,LinkedIn,Contacting
18620047,2000,HeidieX,Procurement Manager,53,LinkedIn,Open
18792215,2016,Regalchain,Business Analyst,50,Website,Open
18264689,2009,Polymeris,CEO,76,Website,Open
18300411,2019,Regalchain,Manager of Business Development,49,Webinar,Closed
18932992,2013,Bryxham,Financial Analyst,86,Webinar,Closed
18918035,2004,Landon's  ,VP of Business,54,Webinar,Contacting
18762899,2000,Circuit City,Data Scientist,67,Webinar,Closed
18446271,2000,Gooyer,Business Analyst,69,Twitter,Open
18143136,2019,Brock Tech,VP of Business,77,Webinar,Qualified
18233772,2016,Myxable Co.,Senior Director of B2B Marketing,61,Webinar,Qualified
18372106,2009,HeidieX,Director of Marketing,80,Instagram,Contacting
18693046,2016,Brock Tech,Business Analyst,84,LinkedIn,Contacting
18891168,2001,Gooyer,Head of Human Resources,65,Instagram,Closed
18731194,2004,Marxel,Financial Analyst,86,LinkedIn,Qualified
18778303,2009,HeidieX,Manager of Business Development,63,Twitter,Contacting
18923987,2009,Bryxham,VP of Business,48,Instagram,Contacting
18598154,2005,Polymeris,Director of Marketing,86,LinkedIn,Closed
18984920,2000,WestLand's Incorporated,VP of Daily Operations,55,Website,Contacting
18342235,2013,Polymeris,Data Scientist,51,Email,Open
18615748,2013,WestLand's Incorporated,Data Scientist,49,Twitter,Contacting
18590868,2019,Gooyer,Manager of Business Development,81,Webinar,Closed
18587623,2019,WestLand's Incorporated,Contingent Worker,87,Webinar,Closed
18741756,2000,Circuit City,Contingent Worker,81,Email,Open
18967042,2019,Circuit City,CEO,47,Email,Contacting
18531680,2009,Polymeris,Business Analyst,48,Email,Closed
18605416,2009,Brock Tech,Data Scientist,37,Website,Contacting
18415672,2009,Polymeris,Senior Director of B2B Marketing,97,Website,Open
18971599,2001,Bryxham,VP of Daily Operations,73,Webinar,Closed
18503736,2019,Circuit City,Manager of Business Development,65,Facebook,Open
18909691,2005,Bryxham,Procurement Manager,88,Instagram,Contacting
18247786,2005,Bryxham,VP of Business,87,Email,Open
18164603,2016,Myxable Co.,Business Analyst,90,Webinar,Qualified
18338988,2009,Brock Tech,Head of Human Resources,86,Website,Qualified
18183727,2009,Regalchain,VP of Business,95,Email,Open
18809282,2016,WestLand's Incorporated,Chief of Digital Marketing,43,Twitter,Qualified
18825112,2009,Marxel,President,92,Webinar,Qualified
18560710,2009,Marxel,CEO,72,Website,Open
18900392,2013,Bryxham,Director of Marketing,49,Facebook,Open
18370752,2016,Landon's  ,President,72,LinkedIn,Open
18524658,2001,Landon's  ,President,61,Website,Open
18398171,2013,Circuit City,Financial Analyst,41,Website,Open
18753972,2005,WestLand's Incorporated,Manager of Business Development,38,Webinar,Qualified
18322412,2009,HeidieX,Director of Marketing,58,Facebook,Contacting
18635197,2019,HeidieX,Chief of Digital Marketing,49,Twitter,Closed
18151552,2013,Myxable Co.,Procurement Manager,92,Twitter,Contacting
18481285,2004,Gooyer,Data Scientist,86,Twitter,Qualified
18911757,2004,Lexinton Rig Inc,Senior Director of B2B Marketing,43,Facebook,Closed
18135109,2005,Gooyer,Senior Director of B2B Marketing,69,LinkedIn,Closed
18503357,2000,Gooyer,Business Analyst,42,Twitter,Open
18852342,2019,Marxel,Director of Marketing,83,LinkedIn,Contacting
18496195,2019,Regalchain,Director of Marketing,41,Webinar,Qualified
18443087,2000,Landon's  ,President,71,Email,Qualified
18957822,2013,Polymeris,Head of Learning and Development,48,LinkedIn,Contacting
18650243,2000,Polymeris,Procurement Manager,50,Instagram,Closed
18318702,2019,Marxel,President,71,Facebook,Contacting
18793851,2009,Regalchain,Contingent Worker,94,Website,Closed
18453645,2009,Circuit City,Head of Learning and Development,54,Twitter,Qualified
18727721,2013,Landon's  ,Head of Human Resources,41,LinkedIn,Open
18150702,2013,Polymeris,President,48,LinkedIn,Contacting
18804593,2000,Gooyer,Data Scientist,91,Website,Qualified
18232057,2000,Marxel,VP of Business,90,Facebook,Qualified
18616571,2004,Brock Tech,President,84,Webinar,Contacting
18740405,2016,Circuit City,Business Analyst,69,LinkedIn,Closed
18669341,2004,Circuit City,Chief of Digital Marketing,66,Email,Open
18604666,2009,Gooyer,Financial Analyst,38,Email,Contacting
18196334,2004,Regalchain,Head of Human Resources,78,Webinar,Contacting
18244097,2009,HeidieX,Head of Human Resources,61,Facebook,Qualified
18206675,2001,Brock Tech,Chief of Digital Marketing,71,Instagram,Contacting
18912002,2004,Bryxham,Head of Learning and Development,54,Email,Qualified
18589878,2019,Gooyer,Head of Learning and Development,53,Website,Closed
18221066,2001,Brock Tech,Senior Director of B2B Marketing,45,LinkedIn,Open
18142827,2013,HeidieX,CEO,76,Email,Open
18756198,2000,Lexinton Rig Inc,VP of Business,36,Website,Closed
18821344,2019,WestLand's Incorporated,Procurement Manager,71,Twitter,Contacting
18819595,2013,HeidieX,Head of Human Resources,78,Email,Qualified
18269790,2009,Gooyer,VP of Daily Operations,92,Twitter,Contacting
18289546,2005,Polymeris,Manager of Business Development,62,Website,Contacting
18271714,2019,Myxable Co.,Manager of Business Development,74,Website,Closed
18551974,2009,Myxable Co.,Chief of Digital Marketing,76,Website,Qualified
18932823,2000,Circuit City,Business Analyst,80,Webinar,Contacting
18767075,2009,Myxable Co.,Director of Marketing,76,Email,Contacting
18895536,2009,Gooyer,Senior Director of B2B Marketing,47,Webinar,Contacting
18633311,2013,WestLand's Incorporated,VP of Business,71,Instagram,Open
18205071,2004,Brock Tech,Manager of Business Development,74,LinkedIn,Closed
18862377,2001,Lexinton Rig Inc,Head of Human Resources,90,Website,Contacting
18655481,2009,Gooyer,Data Scientist,77,Twitter,Contacting
18790360,2019,WestLand's Incorporated,Data Scientist,62,LinkedIn,Open
18317275,2013,Lexinton Rig Inc,Head of Learning and Development,96,LinkedIn,Closed
18301592,2009,Regalchain,Senior Director of B2B Marketing,78,Website,Closed
18432721,2000,Regalchain,Chief of Digital Marketing,66,Webinar,Qualified
18829991,2009,Lexinton Rig Inc,Chief of Digital Marketing,37,Facebook,Closed
18810743,2019,HeidieX,CEO,78,Facebook,Contacting
19003166,2016,Circuit City,CEO,96,Email,Qualified
18200605,2013,Brock Tech,VP of Business,80,Twitter,Closed
18695198,2016,Brock Tech,Chief of Digital Marketing,69,Facebook,Contacting
18463610,2013,WestLand's Incorporated,Senior Director of B2B Marketing,65,Twitter,Open
18886519,2000,Gooyer,Contingent Worker,41,Twitter,Qualified
18393873,2016,Circuit City,Chief of Digital Marketing,98,LinkedIn,Open
18561133,2001,Brock Tech,CEO,41,Webinar,Qualified
19005785,2009,Lexinton Rig Inc,Data Scientist,82,Facebook,Contacting
18150499,2019,Landon's  ,Chief of Digital Marketing,90,Twitter,Open
18369074,2001,Gooyer,VP of Daily Operations,70,Instagram,Contacting
18583991,2000,Myxable Co.,Financial Analyst,91,Instagram,Closed
18591212,2005,Lexinton Rig Inc,Head of Learning and Development,37,Twitter,Open
18179834,2000,Brock Tech,Manager of Business Development,62,Twitter,Qualified
18645693,2013,Gooyer,VP of Business,65,Instagram,Contacting
18414114,2009,Lexinton Rig Inc,Financial Analyst,58,Webinar,Open
18212704,2016,Polymeris,Financial Analyst,73,Email,Closed
18662181,2019,Polymeris,Data Scientist,69,Webinar,Closed
18728516,2005,Gooyer,Head of Human Resources,60,Instagram,Contacting
18491772,2001,Marxel,Director of Marketing,64,Webinar,Qualified
18517159,2005,Polymeris,Contingent Worker,46,Instagram,Qualified
19005213,2013,WestLand's Incorporated,Manager of Business Development,86,Website,Closed
18932373,2009,Circuit City,Manager of Business Development,67,Website,Qualified
18774383,2016,Landon's  ,Data Scientist,85,Email,Open
18232880,2005,Lexinton Rig Inc,President,77,Email,Closed
18445080,2009,Bryxham,Chief of Digital Marketing,43,Email,Qualified
18252266,2005,Landon's  ,Contingent Worker,49,Website,Closed
18386205,2005,Circuit City,Financial Analyst,88,Instagram,Qualified
18231087,2000,Marxel,Head of Learning and Development,39,Facebook,Open
18491409,2001,Brock Tech,VP of Daily Operations,77,Email,Open
18868721,2016,Circuit City,VP of Daily Operations,67,Instagram,Qualified
18388152,2004,WestLand's Incorporated,Data Scientist,60,Instagram,Contacting
18818998,2019,Bryxham,Procurement Manager,45,Twitter,Contacting
18555465,2004,Marxel,Senior Director of B2B Marketing,70,Email,Open
18400452,2000,Bryxham,Procurement Manager,54,LinkedIn,Open
18344588,2000,Landon's  ,Manager of Business Development,57,Twitter,Contacting
18372663,2019,WestLand's Incorporated,Director of Marketing,93,Website,Open
18952597,2019,WestLand's Incorporated,Business Analyst,53,Instagram,Open
18535121,2013,Regalchain,Contingent Worker,82,Facebook,Closed
18421225,2009,Polymeris,Head of Learning and Development,42,Instagram,Open
18696056,2019,Brock Tech,CEO,64,Facebook,Qualified
18463282,2019,Polymeris,CEO,75,Email,Contacting
18515947,2001,WestLand's Incorporated,Contingent Worker,97,Instagram,Qualified
18654460,2000,Regalchain,Financial Analyst,73,Facebook,Qualified
18809296,2013,Myxable Co.,Data Scientist,86,Webinar,Open
18717323,2013,Regalchain,Head of Human Resources,47,Website,Contacting
18822566,2000,Circuit City,Procurement Manager,94,Twitter,Qualified
18386184,2005,Myxable Co.,Data Scientist,51,Instagram,Contacting
18475242,2013,Polymeris,VP of Business,36,Website,Qualified
18172538,2016,Bryxham,President,94,Webinar,Open
18886984,2013,WestLand's Incorporated,VP of Business,94,Email,Open
18597928,2005,Bryxham,Financial Analyst,90,Twitter,Qualified
18880709,2001,Gooyer,Contingent Worker,46,Facebook,Open
18287944,2013,WestLand's Incorporated,Senior Director of B2B Marketing,74,Facebook,Contacting
18399748,2005,WestLand's Incorporated,Chief of Digital Marketing,96,LinkedIn,Contacting
18508736,2019,Bryxham,Senior Director of B2B Marketing,55,Facebook,Open
18455138,2016,Lexinton Rig Inc,Data Scientist,57,Website,Open
18401289,2013,Landon's  ,Business Analyst,76,Email,Qualified
18657878,2016,WestLand's Incorporated,Director of Marketing,39,Twitter,Closed
18823024,2000,Bryxham,President,44,Twitter,Open
18859744,2005,Lexinton Rig Inc,Business Analyst,46,Instagram,Contacting
18323105,2001,Brock Tech,Data Scientist,84,Facebook,Closed
18973953,2019,WestLand's Incorporated,Head of Learning and Development,76,Webinar,Contacting
18668914,2005,HeidieX,Manager of Business Development,92,Twitter,Closed
18484419,2013,Brock Tech,Financial Analyst,37,Webinar,Open
18560032,2001,Landon's  ,Head of Human Resources,59,Webinar,Contacting
18516477,2004,Brock Tech,VP of Business,60,Twitter,Qualified
18548384,2004,Polymeris,Financial Analyst,68,LinkedIn,Contacting
18663924,2004,HeidieX,Director of Marketing,82,Website,Closed
18912744,2000,WestLand's Incorporated,Financial Analyst,93,Webinar,Closed
18757794,2005,Marxel,Head of Human Resources,87,Webinar,Contacting
18451634,2004,Myxable Co.,Senior Director of B2B Marketing,39,Email,Qualified
18818149,2005,WestLand's Incorporated,Manager of Business Development,78,Instagram,Contacting
18183983,2009,Landon's  ,Data Scientist,60,LinkedIn,Open
18664600,2001,Circuit City,Head of Learning and Development,43,Email,Open
18642424,2005,HeidieX,VP of Daily Operations,73,Webinar,Closed
18588118,2004,Marxel,Chief of Digital Marketing,46,LinkedIn,Contacting
18316302,2019,Landon's  ,Data Scientist,84,Facebook,Contacting
18839447,2005,WestLand's Incorporated,Financial Analyst,82,Website,Open
18296510,2009,Marxel,Financial Analyst,80,Email,Open
18530212,2019,Regalchain,Contingent Worker,85,Email,Qualified
18366695,2000,Brock Tech,Business Analyst,71,Email,Qualified
18487417,2019,Brock Tech,Head of Human Resources,41,Facebook,Contacting
18730015,2019,Myxable Co.,Data Scientist,55,Twitter,Open
18234803,2004,Lexinton Rig Inc,Head of Learning and Development,39,Webinar,Closed
18897437,2019,Landon's  ,Financial Analyst,82,Webinar,Contacting
18723125,2009,Polymeris,Data Scientist,62,Webinar,Closed
18964521,2009,Landon's  ,Head of Learning and Development,84,Email,Contacting
18380737,2005,Gooyer,Data Scientist,90,Instagram,Qualified
18805204,2005,HeidieX,Chief of Digital Marketing,94,Twitter,Open
18871410,2013,Brock Tech,Head of Human Resources,91,Webinar,Contacting
18904762,2001,Regalchain,Head of Learning and Development,95,Website,Qualified
18342233,2004,Bryxham,Director of Marketing,75,LinkedIn,Contacting
18323923,2019,HeidieX,VP of Business,83,LinkedIn,Closed
18269116,2019,Lexinton Rig Inc,VP of Daily Operations,58,Website,Contacting
18682305,2019,Brock Tech,Senior Director of B2B Marketing,65,Webinar,Closed
18994323,2004,Circuit City,Senior Director of B2B Marketing,96,Twitter,Closed
18462655,2016,Landon's  ,Business Analyst,70,Email,Open
18336474,2016,HeidieX,Contingent Worker,68,LinkedIn,Contacting
18965030,2009,Polymeris,Director of Marketing,40,Email,Closed
18635816,2004,Polymeris,Data Scientist,66,Facebook,Closed
18365308,2016,Bryxham,VP of Business,68,LinkedIn,Contacting
18733308,2000,Polymeris,Business Analyst,39,Facebook,Closed
18276022,2005,Circuit City,Data Scientist,63,Instagram,Open
18580811,2005,Gooyer,Data Scientist,93,Webinar,Closed
18569490,2004,Gooyer,Business Analyst,51,Twitter,Closed
18479861,2009,Gooyer,Senior Director of B2B Marketing,71,Webinar,Open
18345240,2000,Regalchain,Procurement Manager,41,Email,Contacting
18449798,2000,Lexinton Rig Inc,Senior Director of B2B Marketing,54,Twitter,Open
18343556,2000,Bryxham,President,73,Twitter,Open
18603217,2000,Brock Tech,VP of Daily Operations,41,LinkedIn,Open
18540997,2004,WestLand's Incorporated,Financial Analyst,97,Instagram,Qualified
18816658,2016,Circuit City,Procurement Manager,46,Facebook,Closed
18753984,2009,Marxel,VP of Daily Operations,69,Twitter,Contacting
18540455,2019,Regalchain,Head of Learning and Development,89,Webinar,Contacting
18602589,2001,Bryxham,Procurement Manager,85,Twitter,Open
18907446,2000,Brock Tech,VP of Daily Operations,41,Twitter,Qualified
18947851,2019,Gooyer,Contingent Worker,76,Twitter,Closed
18188315,2001,Myxable Co.,President,79,Webinar,Open
18669840,2000,Brock Tech,Data Scientist,67,Instagram,Qualified
19002244,2001,Marxel,CEO,81,Facebook,Open
18286148,2013,Brock Tech,Chief of Digital Marketing,52,Facebook,Closed
